kod_ucznia,rok,rocznik,plec,poczta,wojewodztwo,zainteresowanie,poziom_stypendium
34792,2008,1990,M,Mońki,podlaskie,geografia,3
11485,2006,1993,K,Białystok,podlaskie,matematyka,1
11485,2007,1993,K,Białystok,podlaskie,matematyka,1
11485,2008,1993,K,Białystok,podlaskie,matematyka,1
977006,2007,1989,M,Łódź,łódzkie,chemia,2
22279,2010,1996,K,Nowy Sącz,małopolskie,humanistyka,1
175799,2010,1996,M,Wieliczka,małopolskie,historia,1
544850,1999,1982,K,Warszawa,mazowieckie,informatyka,3
712798,1999,1989,M,Siedlce,mazowieckie,informatyka,1
991321,2006,1988,M,Gorzów Wlkp.,lubuskie,matematyka,1
261322,2007,1990,M,Łódź,łódzkie,chemia,1
261322,2008,1990,M,Łódź,łódzkie,chemia,2
872150,2007,1991,M,Gdynia,pomorskie,chemia,1
5299,2008,1992,M,Toruń,kujawsko-pomorskie,humanistyka,2
5299,2009,1992,M,Toruń,kujawsko-pomorskie,humanistyka,2
5299,2010,1992,M,Toruń,kujawsko-pomorskie,humanistyka,3
823488,1999,1989,M,Radom,mazowieckie,biologia,1
823488,2000,1989,M,Radom,mazowieckie,biologia,1
823488,2001,1989,M,Radom,mazowieckie,biologia,2
823488,2002,1989,M,Radom,mazowieckie,biologia,2
823488,2003,1989,M,Radom,mazowieckie,biologia,2
823488,2004,1989,M,Radom,mazowieckie,biologia,2
823488,2005,1989,M,Radom,mazowieckie,biologia,2
823488,2006,1989,M,Radom,mazowieckie,biologia,3
823488,2007,1989,M,Radom,mazowieckie,biologia,3
857140,2010,1993,K,Warszawa,mazowieckie,matematyka,3
29374,1999,1984,M,Włocławek,kujawsko-pomorskie,matematyka,1
674987,2000,1985,M,Rumia,pomorskie,biologia,1
674987,2001,1985,M,Rumia,pomorskie,biologia,1
487247,2004,1986,K,Jasło,podkarpackie,humanistyka,1
340006,2001,1985,M,Szczecin,zachodniopomorskie,filozofia,1
340006,2002,1985,M,Szczecin,zachodniopomorskie,filozofia,2
340006,2003,1985,M,Szczecin,zachodniopomorskie,filozofia,2
239945,2008,1990,K,Police,zachodniopomorskie,humanistyka,2
460781,2009,1995,M,Przysucha,mazowieckie,informatyka,1
460781,2010,1995,M,Przysucha,mazowieckie,informatyka,2
531615,2009,1994,K,Łódź,łódzkie,,1
531615,2010,1994,K,Łódź,łódzkie,,2
987923,1997,1983,M,Warszawa,mazowieckie,historia,2
987923,1998,1983,M,Warszawa,mazowieckie,historia,1
769092,1997,1984,K,Tarnów,małopolskie,chemia,1
769092,1998,1984,K,Tarnów,małopolskie,chemia,1
769092,1999,1984,K,Tarnów,małopolskie,chemia,2
769092,2000,1984,K,Tarnów,małopolskie,chemia,2
790364,1997,1986,M,Bydgoszcz,kujawsko-pomorskie,matematyka,2
790364,1998,1986,M,Bydgoszcz,kujawsko-pomorskie,matematyka,2
790364,1999,1986,M,Bydgoszcz,kujawsko-pomorskie,matematyka,2
790364,2000,1986,M,Bydgoszcz,kujawsko-pomorskie,matematyka,2
120486,1999,1991,M,Pleszew,wielkopolskie,astronomia,1
120486,2006,1991,M,Pleszew,wielkopolskie,astronomia,1
151599,1999,1987,K,Wrocław,dolnośląskie,biologia,2
151599,2000,1987,K,Wrocław,dolnośląskie,biologia,1
478998,1999,1984,M,Rumia,pomorskie,plastyka,3
478998,2000,1984,M,Rumia,pomorskie,plastyka,2
478998,2001,1984,M,Rumia,pomorskie,plastyka,2
478998,2002,1984,M,Rumia,pomorskie,plastyka,2
543953,2000,1985,M,Marianowo,zachodniopomorskie,matematyka,2
960807,2001,1984,M,Gliwice,śląskie,matematyka,1
960807,2002,1984,M,Gliwice,śląskie,matematyka,1
905528,1997,1984,M,Koluszki,łódzkie,matematyka,2
905528,1998,1984,M,Koluszki,łódzkie,matematyka,2
905528,1999,1984,M,Koluszki,łódzkie,matematyka,1
403007,2005,1986,K,Bytom,śląskie,,3
130785,2006,1993,M,Warszawa,mazowieckie,historia,2
130785,2007,1993,M,Warszawa,mazowieckie,historia,3
130785,2008,1993,M,Warszawa,mazowieckie,historia,3
130785,2009,1993,M,Warszawa,mazowieckie,historia,3
130785,2010,1993,M,Warszawa,mazowieckie,historia,3
638895,2008,1993,M,Ełk,warmińsko-mazurskie,biologia,1
638895,2009,1993,M,Ełk,warmińsko-mazurskie,biologia,1
777176,2007,1991,K,Goleniów,zachodniopomorskie,humanistyka,1
777176,2008,1991,K,Goleniów,zachodniopomorskie,humanistyka,2
777176,2009,1991,K,Goleniów,zachodniopomorskie,humanistyka,3
424571,2009,1992,K,Krosno,podkarpackie,nauki społeczne,1
761855,1998,1981,M,Sędziszów Małopolski,podkarpackie,astronomia,3
761855,1999,1981,M,Sędziszów Małopolski,podkarpackie,astronomia,3
857667,2009,1997,K,Oława,dolnośląskie,matematyka,1
706132,1998,1985,M,Poznań,wielkopolskie,matematyka,1
566213,1997,1982,M,Rzeszów,podkarpackie,fizyka,2
566213,1998,1982,M,Rzeszów,podkarpackie,fizyka,2
566213,1999,1982,M,Rzeszów,podkarpackie,fizyka,3
223918,1998,1987,M,Mielec,podkarpackie,chemia,2
223918,1999,1987,M,Mielec,podkarpackie,chemia,3
223918,2000,1987,M,Mielec,podkarpackie,chemia,3
223918,2001,1987,M,Mielec,podkarpackie,chemia,3
223918,2002,1987,M,Mielec,podkarpackie,chemia,3
223918,2003,1987,M,Mielec,podkarpackie,chemia,2
223918,2004,1987,M,Mielec,podkarpackie,chemia,2
223918,2005,1987,M,Mielec,podkarpackie,chemia,3
635236,2003,1985,K,Ulanów,podkarpackie,humanistyka,1
395665,2003,1987,K,Gliwice,śląskie,matematyka,1
961432,2004,1989,M,Katowice,śląskie,matematyka,1
961432,2005,1989,M,Katowice,śląskie,matematyka,2
961432,2006,1989,M,Katowice,śląskie,matematyka,2
221292,2007,1990,K,Siemiatycze,podlaskie,geografia,3
221292,2008,1990,K,Siemiatycze,podlaskie,geografia,3
602655,1998,1980,K,Poznań,poznańskie,biologia,1
854546,2004,1986,M,Łódź,łódzkie,chemia,2
583753,2005,1994,M,Warszawa,mazowieckie,humanistyka,1
583753,2006,1994,M,Warszawa,mazowieckie,humanistyka,1
583753,2007,1994,M,Warszawa,mazowieckie,humanistyka,1
583753,2008,1994,M,Warszawa,mazowieckie,humanistyka,2
583753,2009,1994,M,Warszawa,mazowieckie,humanistyka,1
61617,2006,1993,M,Kraków,małopolskie,,2
61617,2007,1993,M,Kraków,małopolskie,,3
61617,2008,1993,M,Kraków,małopolskie,,3
61617,2009,1993,M,Kraków,małopolskie,,2
827303,2007,1991,M,Łańcut,podkarpackie,matematyka,1
827303,2008,1991,M,Łańcut,podkarpackie,matematyka,3
827303,2009,1991,M,Łańcut,podkarpackie,matematyka,3
171054,1998,1984,M,Niepruszewo,wielkopolskie,matematyka,2
171054,1999,1984,M,Niepruszewo,wielkopolskie,matematyka,3
965016,2008,1993,M,Grodziec Śląski,śląskie,biologia,1
335387,2008,1991,M,Rąbień,łódzkie,chemia,1
335387,2009,1991,M,Rąbień,łódzkie,chemia,2
152270,2008,1992,M,Rzeszów,podkarpackie,matematyka,1
152270,2009,1992,M,Rzeszów,podkarpackie,matematyka,1
152270,2010,1992,M,Rzeszów,podkarpackie,matematyka,2
403281,2010,1996,K,Kraków,małopolskie,humanistyka,1
586447,2000,1982,M,Ostrowiec Św.,świętokrzyskie,informatyka,1
868085,2001,1984,M,Szczecin,zachodniopomorskie,biologia,1
868085,2002,1984,M,Szczecin,zachodniopomorskie,biologia,2
639449,2001,1984,M,Katowice,śląskie,fizyka,1
639449,2002,1984,M,Katowice,śląskie,fizyka,3
637130,1997,1986,M,Warszawa,mazowieckie,humanistyka,2
637130,1998,1986,M,Warszawa,mazowieckie,humanistyka,2
748531,2010,1992,M,Katowice,śląskie,historia,3
522848,1999,1981,M,Sanok,podkarpackie,chemia,3
840222,2006,1990,K,Toruń,kujawsko-pomorskie,biologia,1
939166,2002,1987,M,Jawor,dolnośląskie,matematyka,1
939166,2003,1987,M,Jawor,dolnośląskie,matematyka,1
27391,1997,1979,M,Kraków,krakowskie,informatyka,3
480000,2004,1988,M,Olszanica,podkarpackie,astronomia,1
480000,2005,1988,M,Olszanica,podkarpackie,astronomia,2
9544,2004,1988,M,Police,zachodniopomorskie,humanistyka,1
9544,2005,1988,M,Police,zachodniopomorskie,humanistyka,2
9544,2006,1988,M,Police,zachodniopomorskie,humanistyka,3
813739,1997,1983,K,Kraków,małopolskie,fizyka,1
813739,1998,1983,K,Kraków,małopolskie,fizyka,1
813739,1999,1983,K,Kraków,małopolskie,fizyka,2
813739,2000,1983,K,Kraków,małopolskie,fizyka,1
762419,2002,1987,K,Kraków,małopolskie,matematyka,1
265544,2003,1988,K,Gdańsk,pomorskie,humanistyka,1
265544,2004,1988,K,Gdańsk,pomorskie,humanistyka,1
265544,2005,1988,K,Gdańsk,pomorskie,humanistyka,2
61012,2006,1989,K,Gdańsk,pomorskie,humanistyka,3
61012,2007,1989,K,Gdańsk,pomorskie,humanistyka,3
906474,2009,1992,K,Paniówki,śląskie,biologia,1
418369,2006,1989,K,Myszków,śląskie,,1
418369,2007,1989,K,Myszków,śląskie,,1
695225,2009,1991,K,Opole,opolskie,biologia,3
866386,2009,1993,K,Tarnów,małopolskie,plastyka,2
866386,2010,1993,K,Tarnów,małopolskie,plastyka,2
575358,2009,1991,K,Bytom,śląskie,humanistyka,3
221952,2004,1985,M,Piotrków Trybunalski,łódzkie,humanistyka,1
356036,1999,1983,K,Kochanowice,śląskie,humanistyka,1
356036,2000,1983,K,Kochanowice,śląskie,humanistyka,3
356036,2001,1983,K,Kochanowice,śląskie,humanistyka,3
375559,2003,1992,K,Radom,mazowieckie,humanistyka,1
375559,2004,1992,K,Radom,mazowieckie,humanistyka,1
375559,2005,1992,K,Radom,mazowieckie,humanistyka,2
258175,2005,1988,M,Kowal,kujawsko-pomorskie,fizyka,1
258175,2006,1988,M,Kowal,kujawsko-pomorskie,fizyka,2
756392,1999,1987,M,Hyżne,podkarpackie,matematyka,1
756392,2000,1987,M,Hyżne,podkarpackie,matematyka,1
756392,2001,1987,M,Hyżne,podkarpackie,matematyka,1
414848,2010,1995,K,Nowy Sącz,małopolskie,,2
947014,1997,1979,M,Włodawa,chełmskie,fizyka,3
585085,2007,1992,M,Katowice,śląskie,fizyka,1
585085,2008,1992,M,Katowice,śląskie,fizyka,2
585085,2009,1992,M,Katowice,śląskie,fizyka,3
585085,2010,1992,M,Katowice,śląskie,fizyka,3
632868,1997,1980,M,Grudziądz,toruńskie,astronomia,3
632868,1998,1980,M,Grudziądz,toruńskie,astronomia,3
694711,2001,1988,K,Częstochowa,śląskie,plastyka,2
694711,2002,1988,K,Częstochowa,śląskie,plastyka,3
694711,2003,1988,K,Częstochowa,śląskie,plastyka,3
694711,2004,1988,K,Częstochowa,śląskie,plastyka,2
694711,2005,1988,K,Częstochowa,śląskie,plastyka,3
944075,2001,1989,K,Warszawa,mazowieckie,humanistyka,1
944075,2004,1989,K,Warszawa,mazowieckie,humanistyka,3
944075,2005,1989,K,Warszawa,mazowieckie,humanistyka,3
944075,2006,1989,K,Warszawa,mazowieckie,humanistyka,3
467978,2004,1986,M,Jasło,podkarpackie,chemia,3
293000,2002,1988,K,Częstochowa,śląskie,historia,1
293000,2003,1988,K,Częstochowa,śląskie,historia,1
950639,2003,1988,M,Radom,mazowieckie,fizyka,2
950639,2004,1988,M,Radom,mazowieckie,fizyka,3
950639,2005,1988,M,Radom,mazowieckie,fizyka,3
950639,2006,1988,M,Radom,mazowieckie,fizyka,3
277058,2009,1993,M,Skierniewice,łódzkie,informatyka,3
277058,2010,1993,M,Skierniewice,łódzkie,informatyka,3
35592,2005,1988,M,Szczecin,zachodniopomorskie,chemia,2
343398,2007,1990,M,Kraków,małopolskie,chemia,1
343398,2008,1990,M,Kraków,małopolskie,chemia,3
113346,1997,1978,M,Ełk,suwalskie,chemia,1
113346,1997,1978,M,Ełk,suwalskie,fizyka,1
872886,2002,1985,K,Stalowa Wola,podkarpackie,biologia,1
872886,2003,1985,K,Stalowa Wola,podkarpackie,biologia,2
844590,2003,1989,K,Koszalin,zachodniopomorskie,humanistyka,1
844590,2004,1989,K,Koszalin,zachodniopomorskie,humanistyka,1
844590,2005,1989,K,Koszalin,zachodniopomorskie,humanistyka,2
844590,2006,1989,K,Koszalin,zachodniopomorskie,humanistyka,3
844590,2007,1989,K,Koszalin,zachodniopomorskie,humanistyka,2
451126,2007,1992,K,Ruda Śląska,śląskie,,2
682342,2008,1992,M,Łódź,łódzkie,geografia,2
682342,2009,1992,M,Łódź,łódzkie,geografia,2
682342,2010,1992,M,Łódź,łódzkie,geografia,3
5022,2008,1991,M,Janów Podlaski,podlaskie,biologia,2
5022,2009,1991,M,Janów Podlaski,podlaskie,biologia,2
36564,2009,2000,K,Lutomiersk,łódzkie,humanistyka,1
36564,2010,2000,K,Lutomiersk,łódzkie,humanistyka,2
500612,2010,1992,M,Mierzyn,zachodniopomorskie,biologia,1
839382,1999,1982,M,Łódź,łódzkie,chemia,3
839382,2000,1982,M,Łódź,łódzkie,chemia,3
761808,2000,1985,M,Ryki,lubelskie,matematyka,1
761808,2001,1985,M,Ryki,lubelskie,matematyka,1
846233,2008,1993,K,Kraków,małopolskie,filozofia,1
846233,2009,1993,K,Kraków,małopolskie,filozofia,2
846233,2010,1993,K,Kraków,małopolskie,filozofia,2
77682,2008,1990,K,Skarszewy,pomorskie,humanistyka,2
897644,2003,1986,K,Łuków,lubelskie,filozofia,1
897644,2004,1986,K,Łuków,lubelskie,filozofia,1
797346,2007,1992,M,Ruda Śląska,śląskie,matematyka,1
797346,2008,1992,M,Ruda Śląska,śląskie,matematyka,1
66342,2007,1993,M,Białystok,podlaskie,humanistyka,1
66342,2008,1993,M,Białystok,podlaskie,humanistyka,1
66342,2009,1993,M,Białystok,podlaskie,humanistyka,2
66342,2010,1993,M,Białystok,podlaskie,humanistyka,3
985843,2010,1992,M,Krosno,podkarpackie,astronomia,2
714682,2002,1987,K,Warszawa,mazowieckie,humanistyka,1
505478,2004,1990,K,Gostyń,wielkopolskie,biologia,2
505478,2005,1990,K,Gostyń,wielkopolskie,biologia,2
505478,2006,1990,K,Gostyń,wielkopolskie,biologia,2
505478,2007,1990,K,Gostyń,wielkopolskie,biologia,2
505478,2008,1990,K,Gostyń,wielkopolskie,biologia,2
66160,2007,1994,M,Gdynia,pomorskie,matematyka,1
66160,2008,1994,M,Gdynia,pomorskie,matematyka,1
66160,2009,1994,M,Gdynia,pomorskie,matematyka,1
204182,2005,1987,K,Lublin,lubelskie,matematyka,1
32280,2010,1998,M,Hażlach,śląskie,historia,1
166695,1999,1982,M,Włodawa,lubelskie,biologia,2
166695,2000,1982,M,Włodawa,lubelskie,biologia,2
341096,2008,1995,M,Skarżysko-Kamienna,świętokrzyskie,chemia,1
341096,2009,1995,M,Skarżysko-Kamienna,świętokrzyskie,chemia,1
341096,2010,1995,M,Skarżysko-Kamienna,świętokrzyskie,chemia,2
797901,2005,1990,M,Szczecin,zachodniopomorskie,matematyka,2
797901,2006,1990,M,Szczecin,zachodniopomorskie,matematyka,3
797901,2007,1990,M,Szczecin,zachodniopomorskie,matematyka,3
797901,2008,1990,M,Szczecin,zachodniopomorskie,matematyka,3
598478,2007,1993,K,Wasilków,podlaskie,humanistyka,2
598478,2008,1993,K,Wasilków,podlaskie,humanistyka,3
598478,2009,1993,K,Wasilków,podlaskie,humanistyka,3
598478,2010,1993,K,Wasilków,podlaskie,humanistyka,3
200867,2002,1991,M,Tymbark,małopolskie,,1
200867,2003,1991,M,Tymbark,małopolskie,,2
200867,2004,1991,M,Tymbark,małopolskie,,2
200867,2005,1991,M,Tymbark,małopolskie,,2
200867,2006,1991,M,Tymbark,małopolskie,,2
200867,2007,1991,M,Tymbark,małopolskie,,2
200867,2008,1991,M,Tymbark,małopolskie,,2
856452,1999,1989,M,Gryfice,zachodniopomorskie,historia,1
856452,2000,1989,M,Gryfice,zachodniopomorskie,historia,2
856452,2001,1989,M,Gryfice,zachodniopomorskie,historia,2
856452,2002,1989,M,Gryfice,zachodniopomorskie,historia,2
856452,2003,1989,M,Gryfice,zachodniopomorskie,historia,2
856452,2004,1989,M,Gryfice,zachodniopomorskie,historia,3
856452,2005,1989,M,Gryfice,zachodniopomorskie,historia,3
856452,2006,1989,M,Gryfice,zachodniopomorskie,historia,3
856452,2007,1989,M,Gryfice,zachodniopomorskie,historia,3
279174,1997,1980,M,Rzeszów,rzeszowskie,matematyka,2
279174,1998,1980,M,Rzeszów,rzeszowskie,matematyka,2
767859,2010,1994,K,Zielona Góra,lubuskie,biologia,1
187780,1998,1983,K,Bydgoszcz,kujawsko-pomorskie,humanistyka,1
187780,1999,1983,K,Bydgoszcz,kujawsko-pomorskie,humanistyka,1
671060,1997,1983,M,Wrocław,dolnośląskie,matematyka,1
671060,1998,1983,M,Wrocław,dolnośląskie,matematyka,1
880174,2008,1996,K,Warszawa,mazowieckie,,1
680816,2001,1983,M,Werbkowice,lubelskie,informatyka,1
577558,2006,1990,K,Kruszyn,kujawsko-pomorskie,chemia,1
577558,2007,1990,K,Kruszyn,kujawsko-pomorskie,chemia,1
353984,1998,1988,K,Kraków,małopolskie,plastyka,2
353984,1999,1988,K,Kraków,małopolskie,plastyka,2
108383,1999,1986,M,Niegowić,małopolskie,plastyka,2
660240,2001,1984,K,Sosnowiec,śląskie,biologia,1
660240,2002,1984,K,Sosnowiec,śląskie,biologia,2
442922,2001,1983,M,Wrocław,dolnośląskie,nauki społeczne,1
69461,1999,1984,M,Police,zachodniopomorskie,chemia,1
69461,2000,1984,M,Police,zachodniopomorskie,chemia,1
843205,1999,1984,M,Sierpc,mazowieckie,matematyka,1
973897,2001,1987,M,Białystok,podlaskie,fizyka,2
973897,2002,1987,M,Białystok,podlaskie,fizyka,2
973897,2003,1987,M,Białystok,podlaskie,fizyka,2
973897,2004,1987,M,Białystok,podlaskie,fizyka,3
973897,2005,1987,M,Białystok,podlaskie,fizyka,3
159936,1998,1982,M,Lubartów,lubelskie,historia,1
934897,2001,1986,M,Janów Lubelski,lubelskie,matematyka,1
934897,2002,1986,M,Janów Lubelski,lubelskie,matematyka,1
955120,2001,1993,M,Konin,wielkopolskie,wielokierunkowe,1
775555,2003,1985,M,Skałągi,opolskie,matematyka,1
775555,2004,1985,M,Skałągi,opolskie,matematyka,1
477602,2003,1987,K,Karniowice,małopolskie,humanistyka,1
850347,1998,1986,M,Wrocław,dolnośląskie,matematyka,2
850347,1999,1986,M,Wrocław,dolnośląskie,matematyka,3
850347,2000,1986,M,Wrocław,dolnośląskie,matematyka,3
850347,2001,1986,M,Wrocław,dolnośląskie,matematyka,3
850347,2002,1986,M,Wrocław,dolnośląskie,matematyka,3
850347,2003,1986,M,Wrocław,dolnośląskie,matematyka,3
972413,2003,1985,M,Mstów,śląskie,biologia,3
517190,2005,1987,M,Laskowa,małopolskie,nauki społeczne,1
238313,1997,1983,M,Toruń,kujawsko-pomorskie,historia,2
238313,1998,1983,M,Toruń,kujawsko-pomorskie,historia,1
909138,2005,1989,K,Bukowno,małopolskie,matematyka,1
31275,2005,1989,M,Gdańsk,pomorskie,informatyka,1
31275,2006,1989,M,Gdańsk,pomorskie,informatyka,2
547372,2006,1988,M,Czerwionka-Leszczyny,śląskie,fizyka,1
508832,2007,1991,K,Piotrków Trybunalski,łódzkie,humanistyka,1
508832,2008,1991,K,Piotrków Trybunalski,łódzkie,humanistyka,2
508832,2009,1991,K,Piotrków Trybunalski,łódzkie,humanistyka,2
702562,1998,1985,M,Nowy Sącz,małopolskie,biologia,2
702562,1999,1985,M,Nowy Sącz,małopolskie,biologia,3
702562,2000,1985,M,Nowy Sącz,małopolskie,biologia,2
702562,2001,1985,M,Nowy Sącz,małopolskie,biologia,2
702562,2002,1985,M,Nowy Sącz,małopolskie,biologia,2
702562,2003,1985,M,Nowy Sącz,małopolskie,biologia,1
617276,2007,1992,M,Strzelce Opolskie,opolskie,matematyka,1
617276,2008,1992,M,Strzelce Opolskie,opolskie,matematyka,3
617276,2009,1992,M,Strzelce Opolskie,opolskie,matematyka,2
617276,2010,1992,M,Strzelce Opolskie,opolskie,matematyka,3
879255,2007,1989,M,Sanok,podkarpackie,biologia,3
770172,2007,1994,K,Białystok,podlaskie,astronomia,1
770172,2008,1994,K,Białystok,podlaskie,astronomia,2
770172,2009,1994,K,Białystok,podlaskie,astronomia,2
770172,2010,1994,K,Białystok,podlaskie,astronomia,3
773614,2008,1992,K,Warszawa,mazowieckie,plastyka,3
773614,2009,1992,K,Warszawa,mazowieckie,plastyka,3
773614,2010,1992,K,Warszawa,mazowieckie,plastyka,2
261652,2008,1992,K,Piotrków Trybunalski,łódzkie,matematyka,1
264045,2008,1990,K,Kutno,łódzkie,humanistyka,3
193394,2008,1991,K,Gdańsk,pomorskie,plastyka,1
433720,2008,1992,K,Ostrów Wlkp.,wielkopolskie,chemia,2
433720,2009,1992,K,Ostrów Wlkp.,wielkopolskie,chemia,2
433720,2010,1992,K,Ostrów Wlkp.,wielkopolskie,chemia,3
805266,2009,1991,K,Legnica,dolnośląskie,biologia,1
670790,2009,1992,K,Siemiatycze,podlaskie,humanistyka,1
670790,2010,1992,K,Siemiatycze,podlaskie,humanistyka,1
987096,2010,1993,M,Oborniki,wielkopolskie,historia,1
54503,2010,1994,M,Radom,mazowieckie,matematyka,1
247996,1997,1984,M,Kraków,małopolskie,nauki społeczne,2
247996,1998,1984,M,Kraków,małopolskie,nauki społeczne,2
247996,1999,1984,M,Kraków,małopolskie,nauki społeczne,2
640287,2010,1993,M,Lublin,lubelskie,geografia,1
205830,2009,1994,M,Bydgoszcz,kujawsko-pomorskie,humanistyka,1
205830,2010,1994,M,Bydgoszcz,kujawsko-pomorskie,humanistyka,2
625773,1998,1985,M,Warszawa,mazowieckie,matematyka,1
155467,1997,1981,M,Międzyrzecz,lubuskie,chemia,3
155467,1998,1981,M,Międzyrzecz,lubuskie,chemia,3
155467,1999,1981,M,Międzyrzecz,lubuskie,chemia,3
33194,2002,1984,K,Michałowice,mazowieckie,humanistyka,1
598957,2005,1990,M,Stalowa Wola,podkarpackie,matematyka,1
598957,2006,1990,M,Stalowa Wola,podkarpackie,matematyka,1
320290,2006,1988,M,Oświęcim,małopolskie,humanistyka,3
573768,2007,1996,M,Bytom,śląskie,matematyka,1
573768,2008,1996,M,Bytom,śląskie,matematyka,1
573768,2009,1996,M,Bytom,śląskie,matematyka,2
573768,2010,1996,M,Bytom,śląskie,matematyka,2
661714,2008,1998,M,Julianów,mazowieckie,matematyka,1
399100,1997,1979,M,Gdańsk,gdańskie,matematyka,3
925342,1999,1982,M,Wrocław,dolnośląskie,informatyka,1
925342,2000,1982,M,Wrocław,dolnośląskie,informatyka,3
290381,2000,1984,M,Horyniec - Zdrój,podkarpackie,fizyka,1
290381,2001,1984,M,Horyniec - Zdrój,podkarpackie,fizyka,1
290381,2002,1984,M,Horyniec - Zdrój,podkarpackie,fizyka,2
756141,2007,1990,M,Słupsk,pomorskie,biologia,1
756141,2008,1990,M,Słupsk,pomorskie,biologia,2
717814,2009,1993,M,Pionki,mazowieckie,humanistyka,2
717814,2010,1993,M,Pionki,mazowieckie,humanistyka,2
84015,1997,1980,K,Częstochowa,częstochowskie,humanistyka,2
84015,1998,1980,K,Częstochowa,częstochowskie,humanistyka,2
73394,2003,1986,K,Myślenice,małopolskie,humanistyka,1
73394,2004,1986,K,Myślenice,małopolskie,humanistyka,1
891736,2004,1986,K,Szczecin,zachodniopomorskie,humanistyka,1
713087,2004,1989,M,Radomsko,łódzkie,,2
713087,2005,1989,M,Radomsko,łódzkie,,2
713087,2006,1989,M,Radomsko,łódzkie,,2
920100,2004,1986,M,Dobrzechów,podkarpackie,filozofia,1
900003,2008,1998,M,Ostrołęka,mazowieckie,matematyka,1
900003,2009,1998,M,Ostrołęka,mazowieckie,matematyka,1
900003,2010,1998,M,Ostrołęka,mazowieckie,matematyka,1
388707,1998,1980,K,Radom,radomskie,historia,1
840388,2009,1991,K,Siemianice,pomorskie,biologia,2
466756,1999,1981,K,Wałbrzych,dolnośląskie,biologia,3
612968,2000,1989,K,Kraków,małopolskie,humanistyka,1
268883,2001,1984,M,Imielin,śląskie,matematyka,1
268883,2002,1984,M,Imielin,śląskie,matematyka,1
907527,1997,1983,M,Gdynia,pomorskie,matematyka,1
907527,1998,1983,M,Gdynia,pomorskie,matematyka,3
907527,1999,1983,M,Gdynia,pomorskie,matematyka,3
529864,2003,1989,M,Żnin,kujawsko-pomorskie,astronomia,1
529864,2004,1989,M,Żnin,kujawsko-pomorskie,astronomia,2
529864,2005,1989,M,Żnin,kujawsko-pomorskie,astronomia,2
529864,2006,1989,M,Żnin,kujawsko-pomorskie,astronomia,2
529864,2007,1989,M,Żnin,kujawsko-pomorskie,astronomia,2
758391,2005,1988,K,Kamień Pomorski,zachodniopomorskie,chemia,2
758391,2006,1988,K,Kamień Pomorski,zachodniopomorskie,chemia,3
65848,1997,1983,K,Poznań,wielkopolskie,humanistyka,1
65848,1998,1983,K,Poznań,wielkopolskie,humanistyka,1
65848,1999,1983,K,Poznań,wielkopolskie,humanistyka,1
